"Comparison"	"GeneID"	"Symbol"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"FF_Res_SenSemiSen"	1742	"DLG4"	2.66884797048702	1.53331574200463	5.41339545188829	3.75701293263231e-07	6.54968469046997e-05
"FF_Res_SenSemiSen"	6652	"SORD"	-1.78043677814853	6.99759628578863	-5.41304735377184	3.76276390109394e-07	6.54968469046997e-05
"FF_Res_SenSemiSen"	285830	"HLA-F-AS1"	3.42673254228062	-0.54463427014281	5.40804631396037	3.84634350098137e-07	6.56066359606687e-05
"FF_Res_SenSemiSen"	375061	"FAM89A"	1.45005907054998	4.95847819635574	5.40631669849411	3.87567014164515e-07	6.56066359606687e-05
"FF_Res_SenSemiSen"	7067	"THRA"	1.44916840721225	5.09156291204317	5.4038513284669	3.91785035973454e-07	6.56066359606687e-05
"FF_Res_SenSemiSen"	79027	"ZNF655"	3.66089321657479	2.68068922036712	5.3934707889571	4.10043174827745e-07	6.7805764497453e-05
"FF_Res_SenSemiSen"	775	"CACNA1C"	2.39498604349177	1.22993543836154	5.38089116355531	4.3328696433165e-07	7.07648549523877e-05
"FF_Res_SenSemiSen"	6997	"TDGF1"	2.39554690945753	4.13549421456096	5.36422018949854	4.66084880469241e-07	7.51931327283853e-05
"FF_Res_SenSemiSen"	6616	"SNAP25"	4.64895485751051	-0.0809569222000411	5.35962616725702	4.75541767447412e-07	7.57944824284556e-05
"FF_Res_SenSemiSen"	7903	"ST8SIA4"	3.69865610355529	-0.131951625706583	5.33912047354679	5.20091342247041e-07	8.1199818767669e-05
"FF_Res_SenSemiSen"	55323	"LARP6"	2.04516026569579	3.2769080582412	5.33839877686162	5.21731392792491e-07	8.1199818767669e-05
"FF_Res_SenSemiSen"	201134	"CEP112"	2.24339800832694	3.11200737959155	5.32745006304392	5.47241216597074e-07	8.3963752735596e-05
"FF_Res_SenSemiSen"	10815	"CPLX1"	2.53792015500397	2.26885792836073	5.3253863215056	5.52184328973985e-07	8.3963752735596e-05
"FF_Res_SenSemiSen"	55504	"TNFRSF19"	2.98298688592786	2.75314200682054	5.31321624404672	5.82234180513387e-07	8.72988164666458e-05
"FF_Res_SenSemiSen"	4093	"SMAD9"	3.44779812132448	2.09062833372026	5.31121926226599	5.87315342469686e-07	8.72988164666458e-05
"FF_Res_SenSemiSen"	91608	"RASL10B"	2.85641819669216	0.68622057796153	5.30799836068006	5.95602117490747e-07	8.75468934698344e-05
"FF_Res_SenSemiSen"	51754	"TMEM8B"	2.39386484321873	3.68942546341579	5.29347743600134	6.34402396886731e-07	9.22253770155446e-05
"FF_Res_SenSemiSen"	4898	"NRDC"	-1.05084086081548	6.97974752384022	-5.28927828089806	6.46075732032112e-07	9.2806039958535e-05
"FF_Res_SenSemiSen"	221883	"HOXA11-AS"	3.37025488207445	1.39055391502625	5.28702449060831	6.52427372903753e-07	9.2806039958535e-05
"FF_Res_SenSemiSen"	10138	"YAF2"	1.08957896089813	5.10917846033407	5.23189126029258	8.28260849104564e-07	0.000116550049129742
"FF_Res_SenSemiSen"	2952	"GSTT1"	3.77923404864638	3.19632149364865	5.22946791567851	8.36968377604163e-07	0.000116550049129742
"FF_Res_SenSemiSen"	23114	"NFASC"	3.79970834787333	0.118583460162727	5.22633231632982	8.48367901761527e-07	0.000116906864295867
"FF_Res_SenSemiSen"	813	"CALU"	1.07991322111081	7.13592560551389	5.22225682353569	8.63411181779282e-07	0.000117753263131527
"FF_Res_SenSemiSen"	126731	"CCSAP"	1.66594826996208	4.33343177307698	5.21330022097639	8.97392150278363e-07	0.000121138783224821
"FF_Res_SenSemiSen"	65975	"STK33"	2.98422511044247	-0.408096569835241	5.20828199740084	9.16998070060159e-07	0.000121799628939775
"FF_Res_SenSemiSen"	8572	"PDLIM4"	3.3872459129031	0.37764012409951	5.20734580664293	9.20701707912729e-07	0.000121799628939775
"FF_Res_SenSemiSen"	5317	"PKP1"	2.68175315480436	2.34841804356369	5.19074285606118	9.88862019390414e-07	0.000129521343114018
"FF_Res_SenSemiSen"	563	"AZGP1"	2.41084210434006	4.2412465489386	5.18363512124776	1.01952452793065e-06	0.000132228333137202
"FF_Res_SenSemiSen"	440423	"SUZ12P1"	1.25920148789463	4.20859641928984	5.17836384201744	1.04286183476306e-06	0.000133941934097869
"FF_Res_SenSemiSen"	64411	"ARAP3"	2.85478065898223	1.21328478416757	5.16886360938863	1.08624488904913e-06	0.000138172438819528
"FF_Res_SenSemiSen"	3930	"LBR"	1.15522321871994	8.34606045192102	5.14962052093693	1.179581081774e-06	0.000148615982197983
"FF_Res_SenSemiSen"	79191	"IRX3"	2.76235493131814	1.13497606436779	5.13882800206435	1.23530609730607e-06	0.000154168531710018
"FF_Res_SenSemiSen"	55860	"ACTR10"	-1.02525242476628	4.94231019289699	-5.13094227933201	1.27763739160343e-06	0.000157961355640391
"FF_Res_SenSemiSen"	23225	"NUP210"	1.95474672106978	4.64092497622855	5.12823439806354	1.29249725957014e-06	0.000158318946730123
"FF_Res_SenSemiSen"	116372	"LYPD1"	4.05557661857486	0.156789331093068	5.12430966987125	1.3143342900076e-06	0.000159516773601014
"FF_Res_SenSemiSen"	3956	"LGALS1"	4.14055249482946	5.04994703815852	5.12006949320002	1.33833073778875e-06	0.000159694627481216
"FF_Res_SenSemiSen"	5962	"RDX"	1.81919242659467	5.77868581647256	5.11125178570324	1.38960851271975e-06	0.000164135098346157
"FF_Res_SenSemiSen"	2300	"FOXL1"	2.69639448125893	0.0344488032479953	5.10699552350314	1.41504056403889e-06	0.000165659925855491
"FF_Res_SenSemiSen"	50861	"STMN3"	3.34842912441538	2.80564395143701	5.09986921173508	1.45864107617501e-06	0.000169266340322098
"FF_Res_SenSemiSen"	7462	"LAT2"	3.24892495821498	-0.0483704587038251	5.09009185800926	1.52059816761478e-06	0.000174921679646747
"FF_Res_SenSemiSen"	23057	"NMNAT2"	4.25715526909577	1.61503208755053	5.07459127050059	1.62411397856863e-06	0.000185218998469694
"FF_Res_SenSemiSen"	285141	"ERICH2"	2.36570109981284	2.2774745339172	5.06532298625576	1.68925655098925e-06	0.000191001494983221
"FF_Res_SenSemiSen"	4267	"CD99"	2.08197338355256	6.54098609968367	5.05062591181602	1.79780788101242e-06	0.000201552546253502
"FF_Res_SenSemiSen"	79847	"MFSD13A"	2.12001656385606	2.68695934258389	5.02797501555595	1.97853393799486e-06	0.000219949793829698
"FF_Res_SenSemiSen"	23641	"LDOC1"	3.09008138664435	-1.60241764533346	5.02342409545369	2.01692210303232e-06	0.000222348854175122
"FF_Res_SenSemiSen"	9585	"KIF20B"	1.71431299226161	7.38974972056786	5.01141351317255	2.12175057972045e-06	0.00023197221833985
"FF_Res_SenSemiSen"	1063	"CENPF"	3.07920419929149	8.48184055306047	5.00387720457672	2.1902163122749e-06	0.000237494849140038
"FF_Res_SenSemiSen"	8833	"GMPS"	1.28817775550596	6.19375668537281	4.99793347322813	2.24572641088696e-06	0.000240334043779549
"FF_Res_SenSemiSen"	57636	"ARHGAP23"	2.1897818326698	1.91369461468561	4.99719330040892	2.252734252677e-06	0.000240334043779549
"FF_Res_SenSemiSen"	1893	"ECM1"	2.9977170389643	1.30703738291217	4.99372079512173	2.28589661111797e-06	0.000241259124663667
"FF_Res_SenSemiSen"	4038	"LRP4"	2.84428353280849	3.14403224797058	4.99247807541186	2.29787963622512e-06	0.000241259124663667
"FF_Res_SenSemiSen"	151835	"CPNE9"	3.19517880914162	-0.689219546739676	4.97433183169777	2.47997898392059e-06	0.000258327889592799
"FF_Res_SenSemiSen"	1066	"CES1"	3.45754572709294	2.49213943062073	4.96850396080633	2.54138673008748e-06	0.000262656289471306
"FF_Res_SenSemiSen"	57157	"PHTF2"	1.48683619641837	4.01089944263183	4.95731576651833	2.66344942285198e-06	0.000271913171988278
"FF_Res_SenSemiSen"	23471	"TRAM1"	-1.40338948892703	6.68150204856759	-4.9557563662555	2.680908995178e-06	0.000271913171988278
"FF_Res_SenSemiSen"	253650	"ANKRD18A"	2.42869591281683	1.82355544267035	4.95471622342437	2.69261663999277e-06	0.000271913171988278
"FF_Res_SenSemiSen"	1017	"CDK2"	1.57232453380096	6.71876752639555	4.95263457021233	2.71619690068102e-06	0.000272216430296282
"FF_Res_SenSemiSen"	27022	"FOXD3"	3.4301347418961	-1.47421297918024	4.95074924326848	2.73772653043209e-06	0.000272311159932978
"FF_Res_SenSemiSen"	51635	"DHRS7"	-1.97222466313471	6.27370419782796	-4.93659145353422	2.90479251742314e-06	0.000284648149725858
"FF_Res_SenSemiSen"	6929	"TCF3"	1.06874832927506	6.50029532655691	4.93118830037672	2.97113114960636e-06	0.00028900804395693
"FF_Res_SenSemiSen"	79887	"PLBD1"	-1.61978702111542	6.19602070299563	-4.91797411042222	3.13964074780534e-06	0.000303170127392094
"FF_Res_SenSemiSen"	1362	"CPD"	1.13093519335941	5.97332209372815	4.9152269365601	3.17582222613074e-06	0.000304441682822345
"FF_Res_SenSemiSen"	1114	"CHGB"	4.37272719692554	0.793692487722975	4.91114717089678	3.23030373407875e-06	0.000307436605022502
"FF_Res_SenSemiSen"	4811	"NID1"	3.27022457550447	0.931752627788844	4.90899962781324	3.2593461777241e-06	0.000307984932750801
"FF_Res_SenSemiSen"	4784	"NFIX"	1.44462166332544	6.61164355453618	4.90164078403873	3.36080216235282e-06	0.000315319516352946
"FF_Res_SenSemiSen"	4925	"NUCB2"	1.56206123028164	5.83186352212678	4.89971934316289	3.38779442759787e-06	0.000315613609033044
"FF_Res_SenSemiSen"	3479	"IGF1"	2.87097483911302	0.610826129495369	4.89035158903772	3.52243938208257e-06	0.000325862591507485
"FF_Res_SenSemiSen"	10929	"SRSF8"	-1.4718447806443	5.54337124552947	-4.86949281179632	3.84119825049561e-06	0.000352883414276434
"FF_Res_SenSemiSen"	2155	"F7"	4.05694772396176	-0.200139790646897	4.85458197799752	4.08606498217635e-06	0.000372790025166972
"FF_Res_SenSemiSen"	7409	"VAV1"	3.01459076481755	-0.677176928621727	4.85160970412294	4.1366573095423e-06	0.000374820818821473
"FF_Res_SenSemiSen"	80228	"ORAI2"	1.70566814662784	3.66034170246771	4.84851461033843	4.18998688320508e-06	0.00037570357023077
"FF_Res_SenSemiSen"	6523	"SLC5A1"	2.12437615527115	4.02552062027708	4.84775369477404	4.20319966695547e-06	0.00037570357023077
"FF_Res_SenSemiSen"	29945	"ANAPC4"	-1.15103836706293	4.66876894362507	-4.84238321628865	4.29761215828659e-06	0.000381564504979686
"FF_Res_SenSemiSen"	4224	"MEP1A"	3.23634315679334	2.4398308305757	4.84068729039571	4.3278520263742e-06	0.000381687696379362
"FF_Res_SenSemiSen"	81930	"KIF18A"	2.24913276083083	4.22651755850611	4.83045484975882	4.51473908984308e-06	0.000395533002778371
"FF_Res_SenSemiSen"	23371	"TNS2"	2.41239990086323	1.64606222019015	4.82654569559033	4.58818616984779e-06	0.000399323123953397
"FF_Res_SenSemiSen"	51293	"CD320"	1.38746758342151	5.81029955636909	4.81262296892669	4.85931804074664e-06	0.000419596690339981
"FF_Res_SenSemiSen"	148709	"LOC148709"	2.11964118088247	1.19445029093171	4.81136523839964	4.88456348267874e-06	0.000419596690339981
"FF_Res_SenSemiSen"	7025	"NR2F1"	2.91022418720742	0.683736064996949	4.80795228643806	4.95371231492664e-06	0.000420533806461183
"FF_Res_SenSemiSen"	10814	"CPLX2"	4.36957211428759	0.830560567781511	4.80769075766647	4.95905010264907e-06	0.000420533806461183
"FF_Res_SenSemiSen"	9446	"GSTO1"	1.25682102751523	6.75227581339725	4.80174997379193	5.08181630261159e-06	0.000426806088594409
"FF_Res_SenSemiSen"	151230	"KLHL23"	1.69721610919067	3.18237946615914	4.80099915540734	5.09754040350114e-06	0.000426806088594409
"FF_Res_SenSemiSen"	7153	"TOP2A"	3.16055926338961	9.52109754395586	4.79809828200306	5.15873723691149e-06	0.000429213427088692
"FF_Res_SenSemiSen"	3205	"HOXA9"	2.8545731090861	4.18323509546141	4.79626760243287	5.19772367369938e-06	0.000429754290496057
"FF_Res_SenSemiSen"	64770	"CCDC14"	1.09633520395648	6.426427369939	4.79174815134403	5.29519915938739e-06	0.000431034578666525
"FF_Res_SenSemiSen"	3936	"LCP1"	3.40587338639405	2.43504153694563	4.79113938518551	5.30846386491808e-06	0.000431034578666525
"FF_Res_SenSemiSen"	63908	"NAPB"	1.53436142706488	3.83327236164905	4.79102517879617	5.31095595454256e-06	0.000431034578666525
"FF_Res_SenSemiSen"	2187	"FANCB"	1.90974889238633	2.78573303181663	4.78921454112177	5.35061779646153e-06	0.000431605627008473
"FF_Res_SenSemiSen"	4066	"LYL1"	2.98752825911475	-0.329156599701162	4.77464778063121	5.68033254908957e-06	0.000455424965405491
"FF_Res_SenSemiSen"	23024	"PDZRN3"	3.08336145304673	1.943224385036	4.77220253887686	5.73757901828204e-06	0.000457243571282248
"FF_Res_SenSemiSen"	23167	"EFR3A"	-1.30672451346726	5.61593151596369	-4.76631649159474	5.8776846646726e-06	0.000465604134305113
"FF_Res_SenSemiSen"	84302	"TMEM246"	3.23129750617794	0.890794133110062	4.75806112270852	6.079793087291e-06	0.000478747516379599
"FF_Res_SenSemiSen"	59353	"TMEM35A"	3.00243097767705	-0.0623680395666341	4.75109207696435	6.25564384220519e-06	0.00048967995496173
"FF_Res_SenSemiSen"	478	"ATP1A3"	2.95559520487793	-1.26645659980352	4.74959637075708	6.29402321809457e-06	0.000489786077365724
"FF_Res_SenSemiSen"	34	"ACADM"	-1.74522584169188	5.10325049050957	-4.74341442937315	6.45508701942883e-06	0.000499382141403649
"FF_Res_SenSemiSen"	3866	"KRT15"	1.90180927210024	2.65027469410983	4.74007611124967	6.54371825649356e-06	0.00050329563264624
"FF_Res_SenSemiSen"	8927	"BSN"	3.25887970268159	-1.25124507219029	4.73674049190057	6.63345621270501e-06	0.000507248510045518
"FF_Res_SenSemiSen"	8824	"CES2"	-1.8422396512577	6.44104485894122	-4.73203822828067	6.76199078352899e-06	0.000511504518678302
"FF_Res_SenSemiSen"	81029	"WNT5B"	2.53944302995781	0.737379476830124	4.73187686296056	6.76644423378206e-06	0.000511504518678302
"FF_Res_SenSemiSen"	827	"CAPN6"	3.34963367246115	0.0860287038764259	4.72252694265686	7.02940286160021e-06	0.00052836346850062
"FF_Res_SenSemiSen"	80135	"RPF1"	-1.24892732495133	5.61694705381994	-4.716973603672	7.19024794977307e-06	0.000537399944223435
"FF_Res_SenSemiSen"	333	"APLP1"	3.18261408764029	-0.155263056869364	4.70859929621396	7.43956586772284e-06	0.000549969869258926
"FF_Res_SenSemiSen"	55224	"ETNK2"	2.46619664940329	0.562757963213404	4.70853289579988	7.4415758256367e-06	0.000549969869258926
"FF_Res_SenSemiSen"	9578	"CDC42BPB"	-1.07263837517312	6.73973176186762	-4.70392504381124	7.58234992786856e-06	0.000554399534748342
"FF_Res_SenSemiSen"	91409	"CCDC74B"	2.1511634103326	2.60328010106138	4.70200368120878	7.64180887848466e-06	0.000554399534748342
"FF_Res_SenSemiSen"	23354	"HAUS5"	1.63564584800361	3.81758705682146	4.69984769435615	7.70906670340388e-06	0.000554399534748342
"FF_Res_SenSemiSen"	1080	"CFTR"	1.58799169999568	7.25593796454136	4.6998233442341	7.70982959294566e-06	0.000554399534748342
"FF_Res_SenSemiSen"	3053	"SERPIND1"	2.94752229968652	0.33017269121003	4.69978431391461	7.71105256585493e-06	0.000554399534748342
"FF_Res_SenSemiSen"	57586	"SYT13"	2.83635921471835	1.42628633596595	4.6937456693365	7.90254930924049e-06	0.000565096350334824
"FF_Res_SenSemiSen"	51727	"CMPK1"	-1.21455836634681	6.72165698085115	-4.69011778995124	8.01980399671047e-06	0.000567523110391619
"FF_Res_SenSemiSen"	9700	"ESPL1"	2.63780714522185	3.02840063258161	4.69004155288525	8.02228601128073e-06	0.000567523110391619
"FF_Res_SenSemiSen"	3799	"KIF5B"	1.00889409483457	9.66996552350189	4.6668899956456	8.81148508919382e-06	0.000620037958749708
"FF_Res_SenSemiSen"	7447	"VSNL1"	1.9643438213576	4.04528500480487	4.65972904164425	9.0704663296249e-06	0.000634884651188401
"FF_Res_SenSemiSen"	5799	"PTPRN2"	3.07448109098603	1.59343925723426	4.65515333427099	9.23979494557721e-06	0.000643332880710742
"FF_Res_SenSemiSen"	22928	"SEPHS2"	-1.20712239707703	6.76285397047571	-4.64426512370166	9.65512653981734e-06	0.000665360668660921
"FF_Res_SenSemiSen"	8631	"SKAP1"	1.74062940841336	2.45378602850559	4.64422326109153	9.65675775817497e-06	0.000665360668660921
"FF_Res_SenSemiSen"	11189	"CELF3"	3.76164565045682	1.20422848030131	4.6358413937288	9.98879860156241e-06	0.000683807267627507
"FF_Res_SenSemiSen"	8689	"KRT36"	3.86642358167347	-1.20692556148292	4.6348730482295	1.00278637780434e-05	0.000683807267627507
"FF_Res_SenSemiSen"	10682	"EBP"	1.52983996396824	7.12757175454382	4.63218578848996	1.01370501793787e-05	0.000686012144891843
"FF_Res_SenSemiSen"	6916	"TBXAS1"	3.13687448666252	2.68407955694967	4.63152899130428	1.01639111345378e-05	0.000686012144891843
"FF_Res_SenSemiSen"	6240	"RRM1"	1.45571009471202	7.57581346045942	4.62060499861807	1.06209034785771e-05	0.000713217929533482
"FF_Res_SenSemiSen"	4241	"MELTF"	2.03011199557031	5.56281389779029	4.61397633008762	1.09078365820765e-05	0.000728786717900456
"FF_Res_SenSemiSen"	29937	"NENF"	1.13207619001852	6.42162039861935	4.60258695358028	1.1418456363592e-05	0.00075906914187919
"FF_Res_SenSemiSen"	91156	"IGFN1"	3.69029309658706	0.90143407579197	4.59687295950082	1.16832707208757e-05	0.000768945215753558
"FF_Res_SenSemiSen"	50804	"MYEF2"	2.22529189115954	3.61500949244381	4.58904682808831	1.20556341160956e-05	0.000789524671890238
"FF_Res_SenSemiSen"	100131187	"TSTD1"	1.55064533454129	6.67254472266317	4.58044965554501	1.24779174277745e-05	0.000813154530305563
"FF_Res_SenSemiSen"	166012	"CHST13"	2.6213585734176	1.74265670506534	4.57694240439297	1.26542684070448e-05	0.000820604493905862
"FF_Res_SenSemiSen"	115209	"OMA1"	-2.00036079740923	4.00638830107907	-4.57230500470682	1.28911502704212e-05	0.000830189849295264
"FF_Res_SenSemiSen"	3204	"HOXA7"	2.85947691358452	2.10574625437085	4.5715989241233	1.29275915756916e-05	0.000830189849295264
"FF_Res_SenSemiSen"	83540	"NUF2"	2.80365162770768	5.63381408801546	4.57030802002727	1.29944737982017e-05	0.000830453593605846
"FF_Res_SenSemiSen"	84823	"LMNB2"	1.25373260701723	6.52646787497491	4.56862990504659	1.30819180357176e-05	0.000830799338247038
"FF_Res_SenSemiSen"	3678	"ITGA5"	3.07175759627538	-0.77067063408529	4.56779784040063	1.31254865593492e-05	0.000830799338247038
"FF_Res_SenSemiSen"	23	"ABCF1"	-1.01745308002227	7.96814491149966	-4.56456876960637	1.32958999176834e-05	0.000834673348571299
"FF_Res_SenSemiSen"	10913	"EDAR"	3.41327035838231	0.219852885692266	4.56251886880767	1.34051911780765e-05	0.000834673348571299
"FF_Res_SenSemiSen"	158326	"FREM1"	3.70697248202786	0.397201606795438	4.56222342124184	1.34210145385246e-05	0.000834673348571299
"FF_Res_SenSemiSen"	5984	"RFC4"	1.62094673564443	4.39003260319935	4.56188675557865	1.3439067446193e-05	0.000834673348571299
"FF_Res_SenSemiSen"	140606	"SELENOM"	2.28427116752791	0.867962247213058	4.5523275787063	1.39615681220761e-05	0.000863072825639931
"FF_Res_SenSemiSen"	6649	"SOD3"	2.79395484607935	1.69413620157531	4.52590770089327	1.55098793542699e-05	0.000954326483616911
"FF_Res_SenSemiSen"	92346	"C1orf105"	2.54400638563791	0.851449291902588	4.50493243172427	1.68560535767451e-05	0.00102961518098308
"FF_Res_SenSemiSen"	8682	"PEA15"	1.28556331669816	5.50396192902919	4.50443747549799	1.68891446272075e-05	0.00102961518098308
"FF_Res_SenSemiSen"	322	"APBB1"	2.14430596929926	-0.208127897954572	4.49491676333407	1.75380164059432e-05	0.0010642679772212
"FF_Res_SenSemiSen"	5141	"PDE4A"	1.2082951336744	4.13082852157836	4.48968381371211	1.7904849222779e-05	0.0010815673532792
"FF_Res_SenSemiSen"	5789	"PTPRD"	2.68059295259205	4.36974603068272	4.47914080780229	1.8666558027777e-05	0.00112245407340664
"FF_Res_SenSemiSen"	100131205	"RPL21P28"	1.06085631717837	10.4081402949833	4.47503131477292	1.89718566951259e-05	0.00113565019103991
"FF_Res_SenSemiSen"	54863	"TOR4A"	2.2060714160399	3.99891993422208	4.47172910719712	1.9220669710168e-05	0.00114536143962078
"FF_Res_SenSemiSen"	56648	"EIF5A2"	1.36225406168836	3.37449075278095	4.46701935986009	1.95809956757863e-05	0.00116160086006716
"FF_Res_SenSemiSen"	5026	"P2RX5"	1.85061895256474	2.78120994929282	4.45997344675894	2.01322568344266e-05	0.00118897154313674
"FF_Res_SenSemiSen"	9625	"AATK"	2.75904514729766	3.32964253114633	4.45784688171929	2.03015587092786e-05	0.00118989751517484
"FF_Res_SenSemiSen"	25938	"HEATR5A"	-1.10039498876057	4.91058784348416	-4.44759861768366	2.11369092753941e-05	0.00123180692865281
"FF_Res_SenSemiSen"	5320	"PLA2G2A"	4.25136194641822	2.88347971503104	4.44304681179818	2.15184838681029e-05	0.00124854396092602
"FF_Res_SenSemiSen"	9928	"KIF14"	2.59356738311101	4.95462789953805	4.43439177345129	2.22624472839052e-05	0.00128047789182079
"FF_Res_SenSemiSen"	83990	"BRIP1"	1.97820920479762	3.97119515439814	4.42695967133839	2.29210430919681e-05	0.00131265142451795
"FF_Res_SenSemiSen"	29127	"RACGAP1"	1.72605757746967	4.62179591170061	4.42304842152987	2.32751475568927e-05	0.00132464434084237
"FF_Res_SenSemiSen"	6608	"SMO"	2.5934996584238	-0.790901377958765	4.42243978477176	2.33307227618318e-05	0.00132464434084237
"FF_Res_SenSemiSen"	25937	"WWTR1"	2.52414218595918	2.46679632794553	4.42056985063994	2.3502270218881e-05	0.00132868176378451
"FF_Res_SenSemiSen"	55835	"CENPJ"	1.29927638257094	5.86636299427889	4.41816639758867	2.37245503626454e-05	0.00133554075211675
"FF_Res_SenSemiSen"	6545	"SLC7A4"	3.09049815737189	-0.158481933563193	4.41319165349212	2.4191093492308e-05	0.00135338347225934
"FF_Res_SenSemiSen"	348235	"SKA2"	1.50803970586543	6.53640080464149	4.41188604347678	2.43149951133216e-05	0.00135338347225934
"FF_Res_SenSemiSen"	9365	"KL"	3.35385963467764	1.02256985042196	4.41153491418089	2.43484213771051e-05	0.00135338347225934
"FF_Res_SenSemiSen"	1163	"CKS1B"	1.99722682281447	8.07066714028559	4.40764095986748	2.47220956830986e-05	0.00136840419996532
"FF_Res_SenSemiSen"	89958	"SAPCD2"	1.59188013423289	6.32570323442232	4.38195158683878	2.73295623899217e-05	0.00149397843329039
"FF_Res_SenSemiSen"	401251	"SAPCD1"	2.17076535726554	3.37087061869207	4.38079782822727	2.74526833830592e-05	0.0014945331212942
"FF_Res_SenSemiSen"	26227	"PHGDH"	3.52570195936421	4.22803673550441	4.3743296080843	2.81528889367721e-05	0.00151633172358205
"FF_Res_SenSemiSen"	23555	"TSPAN15"	1.8091516732002	3.65217342466571	4.37392768735549	2.81969615240143e-05	0.00151633172358205
"FF_Res_SenSemiSen"	341	"APOC1"	2.98144808979301	2.58894885213274	4.37078915625058	2.85434113729552e-05	0.0015287481338171
"FF_Res_SenSemiSen"	79798	"ARMC5"	-1.78028433237456	3.69581422768733	-4.36735061867674	2.8927686754373e-05	0.00154308212932903
"FF_Res_SenSemiSen"	51454	"GULP1"	-4.41371828567396	2.43003645834857	-4.36458515476366	2.92403550448e-05	0.00154599618842079
"FF_Res_SenSemiSen"	440145	"MZT1"	1.43184690104422	5.21356625242556	4.36409516132712	2.92960931501712e-05	0.00154599618842079
"FF_Res_SenSemiSen"	81573	"ANKRD13C"	-1.35467971320826	4.2233410808442	-4.36377201230558	2.93329082541099e-05	0.00154599618842079
"FF_Res_SenSemiSen"	8237	"USP11"	1.28123581820777	4.60263692552696	4.34955490175426	3.09974737523682e-05	0.0016272443661511
"FF_Res_SenSemiSen"	285386	"TPRG1"	2.81839111777155	-0.554310275033569	4.34566886715051	3.14680658904795e-05	0.00164541914492155
"FF_Res_SenSemiSen"	196403	"DTX3"	2.23949734692626	1.02799091847603	4.33801778990832	3.24147916210978e-05	0.00168824912738387
"FF_Res_SenSemiSen"	65266	"WNK4"	1.92313844059908	4.10802284666996	4.33502166311904	3.27929500295937e-05	0.00170124680761371
"FF_Res_SenSemiSen"	5715	"PSMD9"	-1.05255782277864	5.84870564240421	-4.33213621753259	3.31611527697467e-05	0.0017069606614435
"FF_Res_SenSemiSen"	374395	"TMEM179B"	-1.16744019312665	5.20745668910148	-4.32907552315362	3.35560690199365e-05	0.0017205939421114
"FF_Res_SenSemiSen"	3487	"IGFBP4"	1.60037149855073	6.28089792789516	4.31935878859643	3.48400403361666e-05	0.001779339869481
"FF_Res_SenSemiSen"	6234	"RPS28"	1.23962917341046	11.4895696548326	4.31838885288902	3.4970773759548e-05	0.001779339869481
"FF_Res_SenSemiSen"	115703	"ARHGAP33"	3.19916388464621	0.698040709478798	4.31594284190642	3.53025616998686e-05	0.00178933942041211
"FF_Res_SenSemiSen"	8915	"BCL10"	-1.58238643830034	4.9746872217429	-4.31455197163258	3.54925750033001e-05	0.00179210410197961
"FF_Res_SenSemiSen"	1116	"CHI3L1"	3.51183914779121	0.832611747512047	4.31336236635171	3.56558733924742e-05	0.00179350398900776
"FF_Res_SenSemiSen"	10962	"MLLT11"	2.87677579649867	-0.268021031910103	4.31204568512148	3.58374589167852e-05	0.00179580963640209
"FF_Res_SenSemiSen"	3202	"HOXA5"	2.48553324804397	1.56165660545067	4.30986323595784	3.61404061742488e-05	0.00180415635199674
"FF_Res_SenSemiSen"	1299	"COL9A3"	2.11060139332973	3.55342052972046	4.30840453833757	3.6344261837031e-05	0.00180751217985745
"FF_Res_SenSemiSen"	57683	"ZDBF2"	2.14403198662284	0.67609168767281	4.30535655921002	3.6773801193331e-05	0.00181829066447796
"FF_Res_SenSemiSen"	10287	"RGS19"	1.73219070548352	1.7714666044654	4.2986914884193	3.77301733026943e-05	0.00185551101346224
"FF_Res_SenSemiSen"	445582	"POTEE"	-4.66971089134035	1.45577345255036	-4.29628611207941	3.80811640039938e-05	0.00186583599484753
"FF_Res_SenSemiSen"	4288	"MKI67"	2.89576331904141	8.47211701826835	4.29305999429833	3.85568531086949e-05	0.00187525224181958
"FF_Res_SenSemiSen"	23305	"ACSL6"	1.65554130272601	3.14022745853373	4.29100049743377	3.88635093962548e-05	0.00188324309817969
"FF_Res_SenSemiSen"	29969	"MDFIC"	3.10978923573707	-0.285167754285574	4.28589695199731	3.96335674015764e-05	0.00191354913560385
"FF_Res_SenSemiSen"	57412	"AS3MT"	2.16713660903553	0.776686358664593	4.28374153168446	3.99631828203933e-05	0.00192244707465812
"FF_Res_SenSemiSen"	79915	"ATAD5"	1.75436904741132	5.67797278063522	4.2792786596734	4.06540669335301e-05	0.00194859656327416
"FF_Res_SenSemiSen"	10434	"LYPLA1"	-1.01214297620344	7.11453337350278	-4.27175698302252	4.18445549859074e-05	0.00199166859157419
"FF_Res_SenSemiSen"	2786	"GNG4"	3.32772454270059	4.26890486508204	4.27169940542875	4.18537960887161e-05	0.00199166859157419
"FF_Res_SenSemiSen"	151246	"SGO2"	1.94789166374184	6.08546495357794	4.26949029701382	4.2209840366294e-05	0.00200141210826417
"FF_Res_SenSemiSen"	8693	"GALNT4"	-1.56562441102187	5.59283110971682	-4.26701368499576	4.26124621565174e-05	0.00200699341272813
